-181.191, -49.435, 14.028, 23.083
-181.188, -49.904, 14.074, 23.116
-181.185, -50.374, 14.119, 23.149
-181.183, -50.846, 14.165, 23.182
-181.180, -51.319, 14.211, 23.215
-181.178, -51.794, 14.257, 23.248
-181.175, -52.271, 14.304, 23.281
-181.172, -52.749, 14.350, 23.314
-181.169, -53.228, 14.397, 23.347
-181.167, -53.709, 14.443, 23.380
-181.164, -54.192, 14.490, 23.413
-181.161, -54.676, 14.537, 23.446
-181.158, -55.162, 14.584, 23.479
-181.156, -55.649, 14.631, 23.512
-181.153, -56.138, 14.679, 23.545
-181.150, -56.628, 14.726, 23.578
-181.147, -57.121, 14.774, 23.611
-181.144, -57.614, 14.822, 23.644
-181.141, -58.110, 14.870, 23.677
-181.138, -58.606, 14.918, 23.710
-181.136, -59.105, 14.966, 23.743
-181.133, -59.605, 15.015, 23.776
-181.130, -60.107, 15.063, 23.809
-181.127, -60.610, 15.112, 23.842
-181.124, -61.115, 15.161, 23.875
-181.121, -61.622, 15.210, 23.908
-181.117, -62.130, 15.259, 23.941
-181.114, -62.640, 15.308, 23.974
-181.111, -63.151, 15.358, 24.007
-181.108, -63.664, 15.407, 24.040
-181.105, -64.179, 15.457, 24.073
-181.102, -64.696, 15.507, 24.106
-181.099, -65.214, 15.557, 24.139
-181.095, -65.734, 15.607, 24.172
-181.092, -66.255, 15.657, 24.205
-181.089, -66.778, 15.708, 24.238
-181.086, -67.303, 15.758, 24.271
-181.082, -67.830, 15.809, 24.304
-181.079, -68.358, 15.860, 24.337
-181.076, -68.888, 15.911, 24.370
-181.072, -69.420, 15.962, 24.403
-181.069, -69.953, 16.014, 24.436
-181.065, -70.488, 16.065, 24.469
-181.062, -71.025, 16.117, 24.502
-181.059, -71.564, 16.168, 24.535
-181.055, -72.104, 16.220, 24.568
-181.052, -72.646, 16.272, 24.601
-181.048, -73.190, 16.325, 24.634
-181.044, -73.735, 16.377, 24.667
-181.041, -74.282, 16.430, 24.700
-181.037, -74.831, 16.482, 24.733
-181.034, -75.382, 16.535, 24.766
-181.030, -75.935, 16.588, 24.799
-181.026, -76.489, 16.641, 24.832
-181.023, -77.045, 16.694, 24.865
-181.019, -77.603, 16.748, 24.898
-181.015, -78.162, 16.801, 24.931
-181.011, -78.724, 16.855, 24.964
-181.007, -79.287, 16.909, 24.997
-181.004, -79.852, 16.963, 25.030
-181.000, -80.419, 17.017, 25.063
-180.996, -80.987, 17.071, 25.096
-180.992, -81.558, 17.126, 25.129
-180.988, -82.130, 17.181, 25.162
-180.984, -82.704, 17.235, 25.195
-180.980, -83.280, 17.290, 25.228
-180.976, -83.858, 17.345, 25.261
-180.972, -84.437, 17.400, 25.294
-180.968, -85.019, 17.456, 25.327
-180.964, -85.602, 17.511, 25.360
-180.960, -86.187, 17.567, 25.393
-180.955, -86.774, 17.623, 25.426
-180.951, -87.363, 17.678, 25.459
-180.947, -87.954, 17.734, 25.492
-180.943, -88.546, 17.790, 25.525
-180.938, -89.141, 17.844, 25.558
-180.934, -89.737, 17.897, 25.591
-180.930, -90.334, 17.948, 25.624
-180.925, -90.934, 17.997, 25.657
-180.921, -91.535, 18.043, 25.690
-180.917, -92.137, 18.085, 25.723
-180.912, -92.741, 18.123, 25.756
-180.908, -93.346, 18.156, 25.789
-180.903, -93.952, 18.182, 25.822
-180.899, -94.558, 18.203, 25.855
-180.894, -95.165, 18.216, 25.888
-180.890, -95.772, 18.221, 25.921
-180.885, -96.379, 18.218, 25.954
-180.880, -96.985, 18.207, 25.987
-180.876, -97.591, 18.188, 26.020
-180.871, -98.197, 18.160, 26.053
-180.866, -98.800, 18.126, 26.086
-180.862, -99.403, 18.084, 26.119
-180.857, -100.004, 18.037, 26.152
-180.852, -100.604, 17.984, 26.185
-180.848, -101.201, 17.927, 26.218
-180.843, -101.797, 17.867, 26.251
-180.838, -102.390, 17.804, 26.284
-180.834, -102.982, 17.739, 26.317
-180.829, -103.571, 17.674, 26.350
-180.824, -104.158, 17.608, 26.383
-180.820, -104.743, 17.542, 26.416
-180.815, -105.326, 17.477, 26.449
-180.810, -105.906, 17.414, 26.482
-180.805, -106.485, 17.353, 26.515
-180.801, -107.062, 17.294, 26.548
-180.796, -107.637, 17.238, 26.581
-180.791, -108.210, 17.185, 26.614
-180.786, -108.782, 17.134, 26.647
-180.782, -109.351, 17.087, 26.680
-180.777, -109.920, 17.044, 26.713
-180.772, -110.487, 17.003, 26.746
-180.767, -111.053, 16.966, 26.779
-180.763, -111.618, 16.932, 26.812
-180.758, -112.182, 16.901, 26.845
-180.753, -112.744, 16.873, 26.878
-180.748, -113.306, 16.847, 26.911
-180.743, -113.867, 16.824, 26.944
-180.738, -114.428, 16.803, 26.977
-180.734, -114.988, 16.785, 27.010
-180.729, -115.547, 16.768, 27.043
-180.724, -116.106, 16.752, 27.076
-180.719, -116.664, 16.738, 27.109
-180.714, -117.222, 16.725, 27.142
-180.709, -117.779, 16.713, 27.175
-180.704, -118.336, 16.701, 27.208
-180.699, -118.892, 16.689, 27.241
-180.695, -119.448, 16.677, 27.274
-180.690, -120.004, 16.665, 27.307
-180.685, -120.559, 16.652, 27.340
-180.680, -121.114, 16.639, 27.373
-180.675, -121.668, 16.625, 27.406
-180.670, -122.222, 16.609, 27.439
-180.665, -122.775, 16.593, 27.472
-180.660, -123.328, 16.575, 27.505
-180.655, -123.880, 16.556, 27.538
-180.650, -124.431, 16.536, 27.571
-180.645, -124.982, 16.514, 27.604
-180.640, -125.532, 16.491, 27.637
-180.634, -126.081, 16.466, 27.670
-180.629, -126.629, 16.440, 27.703
-180.624, -127.176, 16.413, 27.736
-180.619, -127.723, 16.385, 27.769
-180.614, -128.268, 16.355, 27.802
-180.609, -128.812, 16.325, 27.835
-180.604, -129.355, 16.294, 27.868
-180.599, -129.898, 16.262, 27.901
-180.593, -130.439, 16.230, 27.934
-180.588, -130.979, 16.197, 27.967
-180.583, -131.518, 16.164, 28.000
-180.578, -132.056, 16.131, 28.033
-180.573, -132.593, 16.098, 28.066
-180.567, -133.128, 16.065, 28.099
-180.562, -133.663, 16.032, 28.132
-180.557, -134.196, 15.999, 28.165
-180.552, -134.729, 15.967, 28.198
-180.547, -135.260, 15.936, 28.231
-180.541, -135.791, 15.904, 28.264
-180.536, -136.320, 15.874, 28.297
-180.531, -136.848, 15.844, 28.330
-180.525, -137.376, 15.814, 28.363
-180.520, -137.902, 15.786, 28.396
-180.515, -138.428, 15.757, 28.429
-180.509, -138.952, 15.730, 28.462
-180.504, -139.476, 15.703, 28.495
-180.499, -139.999, 15.677, 28.528
-180.493, -140.521, 15.651, 28.561
-180.488, -141.042, 15.626, 28.594
-180.483, -141.562, 15.601, 28.627
-180.477, -142.081, 15.576, 28.660
-180.472, -142.600, 15.552, 28.693
-180.466, -143.118, 15.529, 28.726
-180.461, -143.635, 15.505, 28.759
-180.456, -144.151, 15.482, 28.792
-180.450, -144.666, 15.459, 28.825
-180.445, -145.181, 15.436, 28.858
-180.439, -145.695, 15.413, 28.891
-180.434, -146.208, 15.390, 28.924
-180.428, -146.721, 15.366, 28.957
-180.423, -147.232, 15.343, 28.990
-180.417, -147.743, 15.320, 29.023
-180.411, -148.253, 15.297, 29.056
-180.406, -148.763, 15.273, 29.089
-180.400, -149.271, 15.250, 29.122
-180.395, -149.779, 15.226, 29.155
-180.389, -150.286, 15.202, 29.188
-180.383, -150.792, 15.177, 29.221
-180.378, -151.297, 15.153, 29.254
-180.372, -151.801, 15.128, 29.287
-180.366, -152.305, 15.103, 29.320
-180.361, -152.808, 15.078, 29.353
-180.355, -153.310, 15.053, 29.386
-180.349, -153.811, 15.028, 29.419
-180.343, -154.311, 15.002, 29.452
-180.337, -154.810, 14.977, 29.485
-180.332, -155.309, 14.951, 29.518
-180.326, -155.807, 14.925, 29.551
-180.320, -156.303, 14.900, 29.584
-180.314, -156.799, 14.874, 29.617
-180.308, -157.295, 14.848, 29.650
-180.302, -157.789, 14.823, 29.683
-180.296, -158.282, 14.797, 29.716
-180.290, -158.775, 14.771, 29.749
-180.284, -159.266, 14.746, 29.782
-180.278, -159.757, 14.721, 29.815
-180.272, -160.247, 14.695, 29.848
-180.266, -160.736, 14.670, 29.881
-180.260, -161.225, 14.645, 29.914
-180.254, -161.712, 14.620, 29.947
-180.248, -162.199, 14.596, 29.980
-180.242, -162.685, 14.571, 30.013
-180.236, -163.170, 14.547, 30.046
-180.229, -163.654, 14.522, 30.079
-180.223, -164.138, 14.498, 30.112
-180.217, -164.620, 14.474, 30.145
-180.211, -165.102, 14.450, 30.178
-180.204, -165.583, 14.426, 30.211
-180.198, -166.063, 14.403, 30.244
-180.191, -166.543, 14.379, 30.277
-180.185, -167.022, 14.355, 30.310
-180.179, -167.499, 14.332, 30.343
-180.172, -167.977, 14.308, 30.376
-180.166, -168.453, 14.285, 30.409
-180.159, -168.928, 14.262, 30.442
-180.152, -169.403, 14.238, 30.475
-180.146, -169.877, 14.215, 30.508
-180.139, -170.350, 14.192, 30.541
-180.132, -170.823, 14.169, 30.574
-180.125, -171.295, 14.146, 30.607
-180.119, -171.765, 14.122, 30.640
-180.112, -172.236, 14.099, 30.673
-180.105, -172.705, 14.076, 30.706
-180.098, -173.173, 14.053, 30.739
-180.090, -173.641, 14.030, 30.772
-180.083, -174.108, 14.006, 30.805
-180.076, -174.575, 13.983, 30.838
-180.069, -175.040, 13.960, 30.871
-180.061, -175.505, 13.937, 30.904
-180.054, -175.969, 13.914, 30.937
-180.046, -176.432, 13.891, 30.970
-180.038, -176.894, 13.868, 31.003
-180.030, -177.356, 13.844, 31.036
-180.021, -177.817, 13.821, 31.069
-180.011, -178.277, 13.798, 31.102
-180.002, -178.736, 13.775, 31.135
-179.991, -179.194, 13.752, 31.168
-179.980, -179.652, 13.729, 31.201
-179.969, -180.109, 13.706, 31.234
-179.956, -180.565, 13.683, 31.267
-179.942, -181.020, 13.660, 31.300
-179.927, -181.475, 13.637, 31.333
-179.911, -181.929, 13.614, 31.366
-179.894, -182.381, 13.591, 31.399
-179.876, -182.833, 13.569, 31.432
-179.856, -183.285, 13.546, 31.465
-179.835, -183.735, 13.523, 31.498
-179.812, -184.185, 13.500, 31.531
-179.787, -184.633, 13.478, 31.564
-179.761, -185.081, 13.455, 31.597
-179.733, -185.528, 13.433, 31.630
-179.703, -185.974, 13.410, 31.663
-179.671, -186.420, 13.387, 31.696
-179.637, -186.864, 13.365, 31.729
-179.601, -187.307, 13.343, 31.762
-179.563, -187.750, 13.321, 31.795
-179.523, -188.191, 13.298, 31.828
-179.481, -188.632, 13.276, 31.861
-179.436, -189.072, 13.254, 31.894
-179.389, -189.510, 13.232, 31.927
-179.340, -189.948, 13.210, 31.960
-179.288, -190.385, 13.188, 31.993
-179.235, -190.820, 13.167, 32.026
-179.179, -191.255, 13.145, 32.059
-179.120, -191.688, 13.123, 32.092
-179.059, -192.121, 13.101, 32.125
-178.996, -192.552, 13.080, 32.158
-178.931, -192.983, 13.059, 32.191
-178.864, -193.412, 13.037, 32.224
-178.794, -193.840, 13.016, 32.257
-178.722, -194.268, 12.994, 32.290
-178.648, -194.694, 12.973, 32.323
-178.571, -195.118, 12.952, 32.356
-178.492, -195.542, 12.931, 32.389
-178.412, -195.965, 12.910, 32.422
-178.329, -196.387, 12.889, 32.455
-178.245, -196.807, 12.868, 32.488
-178.158, -197.227, 12.849, 32.521
-178.070, -197.645, 12.832, 32.554
-177.979, -198.063, 12.818, 32.587
-177.886, -198.480, 12.809, 32.620
-177.791, -198.896, 12.803, 32.653
-177.695, -199.311, 12.802, 32.686
-177.596, -199.727, 12.806, 32.719
-177.496, -200.142, 12.814, 32.752
-177.393, -200.557, 12.827, 32.785
-177.289, -200.972, 12.843, 32.818
-177.182, -201.387, 12.864, 32.851
-177.073, -201.803, 12.888, 32.884
-176.962, -202.219, 12.916, 32.917
-176.849, -202.635, 12.947, 32.950
-176.733, -203.052, 12.982, 32.983
-176.616, -203.470, 13.020, 33.016
-176.496, -203.888, 13.059, 33.049
-176.375, -204.307, 13.102, 33.082
-176.250, -204.727, 13.146, 33.115
-176.124, -205.148, 13.193, 33.148
-175.995, -205.570, 13.241, 33.181
-175.864, -205.993, 13.291, 33.214
-175.730, -206.417, 13.342, 33.247
-175.593, -206.842, 13.395, 33.280
-175.455, -207.268, 13.449, 33.313
-175.314, -207.695, 13.504, 33.346
-175.170, -208.123, 13.560, 33.379
-175.024, -208.552, 13.615, 33.412
-174.876, -208.983, 13.672, 33.445
-174.725, -209.414, 13.729, 33.478
-174.571, -209.847, 13.787, 33.511
-174.414, -210.280, 13.844, 33.544
-174.255, -210.715, 13.902, 33.577
-174.094, -211.151, 13.959, 33.610
-173.929, -211.588, 14.017, 33.643
-173.762, -212.026, 14.074, 33.676
-173.593, -212.464, 14.132, 33.709
-173.420, -212.904, 14.190, 33.742
-173.246, -213.345, 14.247, 33.775
-173.068, -213.788, 14.303, 33.808
-172.888, -214.230, 14.360, 33.841
-172.706, -214.674, 14.416, 33.874
-172.521, -215.119, 14.471, 33.907
-172.333, -215.565, 14.526, 33.940
-172.143, -216.012, 14.581, 33.973
-171.951, -216.459, 14.635, 34.006
-171.755, -216.908, 14.689, 34.039
-171.558, -217.357, 14.742, 34.072
-171.358, -217.807, 14.794, 34.105
-171.155, -218.258, 14.847, 34.138
-170.950, -218.710, 14.898, 34.171
-170.743, -219.163, 14.950, 34.204
-170.533, -219.616, 15.001, 34.237
-170.321, -220.070, 15.051, 34.270
-170.107, -220.525, 15.101, 34.303
-169.890, -220.981, 15.151, 34.336
-169.671, -221.437, 15.201, 34.369
-169.450, -221.894, 15.250, 34.402
-169.226, -222.352, 15.299, 34.435
-169.001, -222.810, 15.348, 34.468
-168.773, -223.270, 15.396, 34.501
-168.543, -223.730, 15.445, 34.534
-168.311, -224.191, 15.493, 34.567
-168.077, -224.652, 15.541, 34.600
-167.840, -225.115, 15.589, 34.633
-167.602, -225.578, 15.637, 34.666
-167.362, -226.042, 15.686, 34.699
-167.120, -226.506, 15.734, 34.732
-166.876, -226.972, 15.782, 34.765
-166.630, -227.438, 15.830, 34.798
-166.381, -227.905, 15.878, 34.831
-166.132, -228.373, 15.926, 34.864
-165.880, -228.842, 15.975, 34.897
-165.626, -229.311, 16.023, 34.930
-165.370, -229.782, 16.072, 34.963
-165.113, -230.253, 16.121, 34.996
-164.854, -230.725, 16.170, 35.029
-164.593, -231.198, 16.220, 35.062
-164.330, -231.672, 16.269, 35.095
-164.066, -232.147, 16.319, 35.128
-163.800, -232.623, 16.369, 35.161
-163.532, -233.100, 16.419, 35.194
-163.263, -233.578, 16.470, 35.227
-162.992, -234.056, 16.520, 35.260
-162.719, -234.536, 16.571, 35.293
-162.445, -235.017, 16.622, 35.326
-162.169, -235.499, 16.674, 35.359
-161.892, -235.983, 16.725, 35.392
-161.613, -236.467, 16.777, 35.425
-161.333, -236.952, 16.829, 35.458
-161.052, -237.439, 16.882, 35.491
-160.768, -237.927, 16.934, 35.524
-160.484, -238.416, 16.987, 35.557
-160.198, -238.906, 17.040, 35.590
-159.911, -239.398, 17.093, 35.623
-159.622, -239.891, 17.147, 35.656
-159.332, -240.385, 17.201, 35.689
-159.041, -240.881, 17.255, 35.722
-158.749, -241.377, 17.309, 35.755
-158.455, -241.876, 17.363, 35.788
-158.160, -242.375, 17.418, 35.821
-157.865, -242.877, 17.472, 35.854
-157.568, -243.379, 17.527, 35.887
-157.270, -243.884, 17.583, 35.920
-156.971, -244.389, 17.638, 35.953
-156.671, -244.897, 17.693, 35.986
-156.370, -245.406, 17.749, 36.019
-156.069, -245.917, 17.805, 36.052
-155.767, -246.429, 17.861, 36.085
-155.464, -246.943, 17.917, 36.118
-155.160, -247.459, 17.973, 36.151
-154.856, -247.977, 18.030, 36.184
-154.552, -248.497, 18.086, 36.217
-154.247, -249.019, 18.143, 36.250
-153.942, -249.543, 18.199, 36.283
-153.637, -250.069, 18.256, 36.316
-153.332, -250.597, 18.313, 36.349
-153.027, -251.128, 18.370, 36.382
-152.723, -251.661, 18.427, 36.415
-152.418, -252.196, 18.484, 36.448
-152.114, -252.734, 18.541, 36.481
-151.811, -253.274, 18.598, 36.514
-151.509, -253.816, 18.654, 36.547
-151.207, -254.362, 18.710, 36.580
-150.906, -254.910, 18.766, 36.613
-150.606, -255.460, 18.820, 36.646
-150.308, -256.014, 18.872, 36.679
-150.011, -256.570, 18.922, 36.712
-149.716, -257.128, 18.970, 36.745
-149.422, -257.689, 19.015, 36.778
-149.130, -258.253, 19.056, 36.811
-148.841, -258.819, 19.093, 36.844
-148.553, -259.388, 19.125, 36.877
-148.268, -259.959, 19.152, 36.910
-147.986, -260.532, 19.173, 36.943
-147.707, -261.107, 19.188, 36.976
-147.431, -261.683, 19.196, 37.009
-147.158, -262.262, 19.197, 37.042
-146.889, -262.842, 19.191, 37.075
-146.623, -263.423, 19.178, 37.108
-146.361, -264.005, 19.158, 37.141
-146.104, -264.588, 19.131, 37.174
-145.850, -265.172, 19.101, 37.207
-145.601, -265.756, 19.069, 37.240
-145.356, -266.341, 19.036, 37.273
-145.115, -266.927, 19.004, 37.306
-144.878, -267.513, 18.974, 37.339
-144.646, -268.100, 18.947, 37.372
-144.418, -268.688, 18.923, 37.405
-144.194, -269.277, 18.902, 37.438
-143.974, -269.867, 18.886, 37.471
-143.758, -270.457, 18.874, 37.504
-143.545, -271.049, 18.867, 37.537
-143.337, -271.643, 18.864, 37.570
-143.132, -272.237, 18.865, 37.603
-142.931, -272.833, 18.870, 37.636
-142.733, -273.430, 18.877, 37.669
-142.539, -274.029, 18.887, 37.702
-142.348, -274.629, 18.900, 37.735
-142.161, -275.231, 18.915, 37.768
-141.976, -275.835, 18.931, 37.801
-141.795, -276.440, 18.949, 37.834
-141.617, -277.046, 18.967, 37.867
-141.442, -277.654, 18.986, 37.900
-141.270, -278.264, 19.004, 37.933
-141.101, -278.875, 19.022, 37.966
-140.935, -279.487, 19.039, 37.999
-140.773, -280.101, 19.054, 38.032
-140.613, -280.716, 19.068, 38.065
-140.456, -281.332, 19.080, 38.098
-140.303, -281.950, 19.088, 38.131
-140.152, -282.568, 19.095, 38.164
-140.004, -283.187, 19.097, 38.197
-139.859, -283.806, 19.095, 38.230
-139.718, -284.427, 19.090, 38.263
-139.579, -285.047, 19.080, 38.296
-139.444, -285.668, 19.066, 38.329
-139.311, -286.289, 19.047, 38.362
-139.182, -286.909, 19.024, 38.395
-139.056, -287.530, 18.996, 38.428
-138.933, -288.150, 18.965, 38.461
-138.813, -288.769, 18.929, 38.494
-138.697, -289.388, 18.890, 38.527
-138.583, -290.006, 18.848, 38.560
-138.473, -290.623, 18.803, 38.593
-138.365, -291.239, 18.756, 38.626
-138.261, -291.854, 18.707, 38.659
-138.160, -292.467, 18.656, 38.692
-138.062, -293.080, 18.605, 38.725
-137.967, -293.691, 18.553, 38.758
-137.875, -294.301, 18.500, 38.791
-137.786, -294.910, 18.448, 38.824
-137.700, -295.517, 18.396, 38.857
-137.618, -296.123, 18.345, 38.890
-137.538, -296.728, 18.296, 38.923
-137.460, -297.332, 18.247, 38.956
-137.386, -297.934, 18.200, 38.989
-137.315, -298.535, 18.154, 39.022
-137.246, -299.135, 18.111, 39.055
-137.181, -299.734, 18.069, 39.088
-137.118, -300.332, 18.029, 39.121
-137.058, -300.929, 17.991, 39.154
-137.001, -301.525, 17.954, 39.187
-136.947, -302.120, 17.920, 39.220
-136.896, -302.715, 17.888, 39.253
-136.847, -303.308, 17.857, 39.286
-136.802, -303.901, 17.828, 39.319
-136.759, -304.493, 17.801, 39.352
-136.719, -305.084, 17.775, 39.385
-136.681, -305.675, 17.751, 39.418
-136.647, -306.265, 17.728, 39.451
-136.615, -306.855, 17.706, 39.484
-136.586, -307.444, 17.684, 39.517
-136.559, -308.032, 17.664, 39.550
-136.536, -308.620, 17.644, 39.583
-136.515, -309.207, 17.624, 39.616
-136.497, -309.794, 17.605, 39.649
-136.482, -310.380, 17.586, 39.682
-136.470, -310.966, 17.567, 39.715
-136.461, -311.551, 17.547, 39.748
-136.454, -312.135, 17.528, 39.781
-136.451, -312.719, 17.508, 39.814
-136.451, -313.302, 17.487, 39.847
-136.453, -313.884, 17.466, 39.880
-136.459, -314.466, 17.444, 39.913
-136.467, -315.046, 17.422, 39.946
-136.479, -315.626, 17.399, 39.979
-136.493, -316.206, 17.375, 40.012
-136.510, -316.784, 17.350, 40.045
-136.531, -317.361, 17.325, 40.078
-136.554, -317.937, 17.298, 40.111
-136.581, -318.512, 17.271, 40.144
-136.611, -319.086, 17.243, 40.177
-136.643, -319.659, 17.215, 40.210
-136.680, -320.231, 17.185, 40.243
-136.719, -320.802, 17.156, 40.276
-136.762, -321.371, 17.125, 40.309
-136.807, -321.939, 17.094, 40.342
-136.856, -322.506, 17.063, 40.375
-136.908, -323.071, 17.032, 40.408
-136.964, -323.635, 17.000, 40.441
-137.023, -324.198, 16.968, 40.474
-137.085, -324.759, 16.937, 40.507
-137.150, -325.319, 16.905, 40.540
-137.219, -325.877, 16.873, 40.573
-137.291, -326.434, 16.841, 40.606
-137.366, -326.989, 16.810, 40.639
-137.445, -327.543, 16.779, 40.672
-137.528, -328.095, 16.747, 40.705
-137.614, -328.646, 16.717, 40.738
-137.703, -329.195, 16.686, 40.771
-137.796, -329.743, 16.656, 40.804
-137.893, -330.289, 16.627, 40.837
-137.992, -330.833, 16.598, 40.870
-138.096, -331.375, 16.569, 40.903
-138.203, -331.916, 16.541, 40.936
-138.313, -332.456, 16.513, 40.969
-138.428, -332.993, 16.484, 41.002
-138.546, -333.529, 16.457, 41.035
-138.668, -334.063, 16.430, 41.068
-138.794, -334.595, 16.403, 41.101
-138.923, -335.125, 16.377, 41.134
-139.056, -335.654, 16.351, 41.167
-139.193, -336.181, 16.325, 41.200
-139.333, -336.706, 16.300, 41.233
-139.476, -337.229, 16.275, 41.266
-139.624, -337.750, 16.250, 41.299
-139.775, -338.269, 16.225, 41.332
-139.929, -338.787, 16.200, 41.365
-140.087, -339.303, 16.176, 41.398
-140.248, -339.816, 16.151, 41.431
-140.412, -340.328, 16.127, 41.464
-140.580, -340.838, 16.102, 41.497
-140.750, -341.346, 16.078, 41.530
-140.924, -341.853, 16.054, 41.563
-141.100, -342.357, 16.029, 41.596
-141.278, -342.860, 16.005, 41.629
-141.460, -343.361, 15.980, 41.662
-141.645, -343.860, 15.955, 41.695
-141.831, -344.357, 15.930, 41.728
-142.021, -344.852, 15.905, 41.761
-142.212, -345.345, 15.879, 41.794
-142.406, -345.837, 15.854, 41.827
-142.602, -346.327, 15.828, 41.860
-142.800, -346.815, 15.802, 41.893
-143.000, -347.302, 15.775, 41.926
-143.202, -347.786, 15.749, 41.959
-143.406, -348.269, 15.722, 41.992
-143.613, -348.750, 15.696, 42.025
-143.820, -349.229, 15.669, 42.058
-144.030, -349.707, 15.642, 42.091
-144.241, -350.183, 15.615, 42.124
-144.454, -350.657, 15.589, 42.157
-144.669, -351.129, 15.565, 42.190
-144.886, -351.600, 15.544, 42.223
-145.104, -352.070, 15.527, 42.256
-145.323, -352.538, 15.514, 42.289
-145.545, -353.005, 15.505, 42.322
-145.768, -353.471, 15.501, 42.355
-145.993, -353.936, 15.502, 42.388
-146.219, -354.401, 15.507, 42.421
-146.447, -354.866, 15.517, 42.454
-146.677, -355.330, 15.532, 42.487
-146.908, -355.794, 15.550, 42.520
-147.141, -356.257, 15.573, 42.553
-147.376, -356.722, 15.599, 42.586
-147.612, -357.186, 15.629, 42.619
-147.850, -357.651, 15.662, 42.652
-148.089, -358.116, 15.698, 42.685
-148.330, -358.582, 15.737, 42.718
-148.573, -359.048, 15.779, 42.751
-148.817, -359.516, 15.824, 42.784
-149.063, -359.984, 15.871, 42.817
-149.310, -360.453, 15.919, 42.850
-149.559, -360.924, 15.970, 42.883
-149.809, -361.396, 16.023, 42.916
-150.061, -361.868, 16.077, 42.949
-150.314, -362.342, 16.133, 42.982
-150.569, -362.818, 16.190, 43.015
-150.825, -363.295, 16.249, 43.048
-151.083, -363.773, 16.308, 43.081
-151.342, -364.253, 16.369, 43.114
-151.602, -364.734, 16.431, 43.147
-151.864, -365.217, 16.493, 43.180
-152.127, -365.702, 16.556, 43.213
-152.392, -366.188, 16.620, 43.246
-152.658, -366.676, 16.684, 43.279
-152.925, -367.166, 16.749, 43.312
-153.194, -367.657, 16.815, 43.345
-153.464, -368.151, 16.880, 43.378
-153.735, -368.646, 16.946, 43.411
-154.007, -369.142, 17.013, 43.444
-154.281, -369.641, 17.079, 43.477
-154.556, -370.141, 17.146, 43.510
-154.832, -370.644, 17.212, 43.543
-155.110, -371.148, 17.279, 43.576
-155.388, -371.654, 17.346, 43.609
-155.668, -372.162, 17.413, 43.642
-155.948, -372.672, 17.479, 43.675
-156.230, -373.184, 17.546, 43.708
-156.513, -373.698, 17.613, 43.741
-156.797, -374.214, 17.679, 43.774
-157.081, -374.732, 17.745, 43.807
-157.367, -375.252, 17.811, 43.840
-157.654, -375.774, 17.877, 43.873
-157.942, -376.297, 17.943, 43.906
-158.230, -376.823, 18.008, 43.939
-158.520, -377.351, 18.073, 43.972
-158.810, -377.881, 18.138, 44.005
-159.101, -378.413, 18.203, 44.038
-159.393, -378.946, 18.268, 44.071
-159.686, -379.482, 18.332, 44.104
-159.979, -380.020, 18.396, 44.137
-160.273, -380.560, 18.459, 44.170
-160.567, -381.102, 18.523, 44.203
-160.863, -381.646, 18.586, 44.236
-161.159, -382.192, 18.649, 44.269
-161.455, -382.740, 18.711, 44.302
-161.752, -383.291, 18.774, 44.335
-162.050, -383.843, 18.836, 44.368
-162.348, -384.397, 18.898, 44.401
-162.646, -384.954, 18.960, 44.434
-162.945, -385.513, 19.021, 44.467
-163.244, -386.073, 19.083, 44.500
-163.544, -386.636, 19.144, 44.533
-163.844, -387.201, 19.205, 44.566
-164.144, -387.768, 19.266, 44.599
-164.445, -388.337, 19.326, 44.632
-164.745, -388.909, 19.387, 44.665
-165.046, -389.482, 19.447, 44.698
-165.347, -390.058, 19.508, 44.731
-165.649, -390.636, 19.568, 44.764
-165.950, -391.216, 19.628, 44.797
-166.252, -391.799, 19.688, 44.830
-166.553, -392.383, 19.748, 44.863
-166.855, -392.970, 19.808, 44.896
-167.156, -393.559, 19.868, 44.929
-167.458, -394.151, 19.928, 44.962
-167.759, -394.744, 19.988, 44.995
-168.060, -395.340, 20.048, 45.028
-168.362, -395.938, 20.108, 45.061
-168.663, -396.539, 20.168, 45.094
-168.963, -397.142, 20.228, 45.127
-169.264, -397.747, 20.288, 45.160
-169.564, -398.355, 20.347, 45.193
-169.864, -398.965, 20.407, 45.226
-170.163, -399.577, 20.468, 45.259
-170.462, -400.192, 20.528, 45.292
-170.761, -400.810, 20.588, 45.325
-171.059, -401.429, 20.648, 45.358
-171.357, -402.052, 20.708, 45.391
-171.654, -402.676, 20.768, 45.424
-171.951, -403.303, 20.827, 45.457
-172.247, -403.933, 20.885, 45.490
-172.542, -404.565, 20.942, 45.523
-172.836, -405.199, 20.998, 45.556
-173.130, -405.836, 21.052, 45.589
-173.423, -406.475, 21.102, 45.622
-173.715, -407.117, 21.150, 45.655
-174.005, -407.760, 21.194, 45.688
-174.295, -408.405, 21.234, 45.721
-174.583, -409.052, 21.269, 45.754
-174.870, -409.701, 21.298, 45.787
-175.156, -410.352, 21.320, 45.820
-175.439, -411.003, 21.335, 45.853
-175.721, -411.656, 21.342, 45.886
-176.001, -412.309, 21.340, 45.919
-176.279, -412.964, 21.329, 45.952
-176.555, -413.618, 21.309, 45.985
-176.828, -414.272, 21.281, 46.018
-177.098, -414.927, 21.244, 46.051
-177.365, -415.580, 21.198, 46.084
-177.630, -416.234, 21.146, 46.117
-177.891, -416.886, 21.087, 46.150
